Date,tmp_air_max,tmp_air_min,sns_drt,rpr_hail,rpr_snow,rpr_frost,rpr_fog,rpr_thunder,rpr_lightening,rpr_sand_storm,rpr_gale,stations,Kinneret_Level,rain_mm,year,month,day,rain_day,rain_yesterday,rain_yesterday_mm,Change_from_last_day,KinneretInPrecent
1996-01-09,15.489999999999998,6.739999999999999,441.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.96,0.0,1996,1,9,0,1.0,6.0638297872340425,0.009999999999990905,0.5951293759512939
1996-01-10,16.744999999999997,9.209999999999999,522.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,27,-210.96,25.803680981595093,1996,1,10,1,0.0,0.0,0.0,0.5951293759512939
1996-01-11,14.835000000000003,8.03,381.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,27,-210.95,19.046153846153846,1996,1,11,1,1.0,25.803680981595093,0.010000000000019327,0.5966514459665175
1996-01-12,14.470000000000002,4.965,435.0,0.0,0.0,0.25,0.5,0.0,0.0,0.0,0.0,27,-210.95,6.555555555555555,1996,1,12,1,1.0,19.046153846153846,0.0,0.5966514459665175
1996-01-13,15.459999999999999,3.4,555.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.95,0.0,1996,1,13,0,1.0,6.555555555555555,0.0,0.5966514459665175
1996-01-14,16.395,5.875000000000001,531.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,27,-210.94,0.0,1996,1,14,0,0.0,0.0,0.009999999999990905,0.5981735159817368
1996-01-15,16.224999999999998,5.819999999999999,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.94,0.0,1996,1,15,0,0.0,0.0,0.0,0.5981735159817368
1996-01-16,15.424999999999997,6.0150000000000015,399.0,0.0,0.0,0.0,0.5,0.4,0.4,0.0,0.0,27,-210.94,53.57198443579767,1996,1,16,1,0.0,0.0,0.0,0.5981735159817368
1996-01-17,11.625000000000002,6.234999999999999,42.0,0.5,0.0,0.0,0.8,1.0,0.25,0.0,0.0,27,-210.94,368.4624060150376,1996,1,17,1,1.0,53.57198443579767,0.0,0.5981735159817368
1996-01-18,8.129999999999999,4.129999999999999,21.0,0.6666666666666666,0.23076923076923078,0.0,0.75,0.8,0.4,0.0,0.0,27,-210.91,292.022641509434,1996,1,18,1,1.0,368.4624060150376,0.030000000000001137,0.6027397260273991
1996-01-19,10.135000000000002,5.040000000000001,36.0,0.3333333333333333,0.16666666666666666,0.0,0.75,0.8,0.0,0.0,0.0,27,-210.88,115.37453183520599,1996,1,19,1,1.0,292.022641509434,0.030000000000001137,0.6073059360730614
1996-01-20,14.25,5.249999999999999,522.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,26,-210.86,0.5,1996,1,20,1,1.0,115.37453183520599,0.01999999999998181,0.6103500761035
1996-01-21,14.525,5.83,495.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,27,-210.83,37.642857142857146,1996,1,21,1,1.0,0.5,0.030000000000001137,0.6149162861491623
1996-01-22,13.009999999999996,6.56,345.0,0.4,0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,27,-210.83,25.054054054054053,1996,1,22,1,1.0,37.642857142857146,0.0,0.6149162861491623
1996-01-23,13.464999999999998,4.755000000000001,264.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,27,-210.83,206.1007462686567,1996,1,23,1,1.0,25.054054054054053,0.0,0.6149162861491623
1996-01-24,12.900000000000002,5.915000000000001,465.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,0.0,27,-210.81,4.461538461538462,1996,1,24,1,1.0,206.1007462686567,0.020000000000010232,0.6179604261796052
1996-01-25,14.900000000000002,2.67,543.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,27,-210.79,0.0,1996,1,25,0,1.0,4.461538461538462,0.020000000000010232,0.6210045662100482
1996-01-26,16.035000000000004,7.6450000000000005,303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.79,0.0,1996,1,26,0,0.0,0.0,0.0,0.6210045662100482
1996-01-27,20.580000000000002,10.634999999999998,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.79,7.666666666666667,1996,1,27,1,0.0,0.0,0.0,0.6210045662100482
1996-01-28,16.135,7.984999999999999,285.0,0.3333333333333333,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,27,-210.77,106.51953125,1996,1,28,1,1.0,7.666666666666667,0.01999999999998181,0.6240487062404868
1996-01-29,16.389999999999993,9.835,327.0,0.3333333333333333,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,27,-210.77,13.952380952380953,1996,1,29,1,1.0,106.51953125,0.0,0.6240487062404868
1996-01-30,18.690000000000005,8.655,318.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.73,12.0,1996,1,30,1,1.0,13.952380952380953,0.040000000000020464,0.6301369863013727
1996-01-31,20.029999999999994,11.845,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.73,0.0,1996,1,31,0,1.0,12.0,0.0,0.6301369863013727
1996-02-01,18.563157894736847,11.889473684210525,315.0,0.0,0.0,0.0,0.75,0.25,0.3333333333333333,0.0,0.0,27,-210.72,63.45418326693227,1996,2,1,1,0.0,0.0,0.009999999999990905,0.6316590563165921
1996-02-02,14.800000000000002,8.435000000000002,204.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,27,-210.7,7.366666666666666,1996,2,2,1,1.0,63.45418326693227,0.020000000000010232,0.6347031963470351
1996-02-03,14.526315789473685,3.7578947368421054,522.0,0.0,0.0,0.1111111111111111,0.6666666666666666,0.0,0.0,0.0,0.0,27,-210.69,8.484848484848484,1996,2,3,1,1.0,7.366666666666666,0.009999999999990905,0.6362252663622544
1996-02-04,12.735000000000003,4.720000000000001,153.0,0.0,0.0,0.1111111111111111,0.5,0.0,0.0,0.0,0.0,27,-210.69,18.708955223880597,1996,2,4,1,1.0,8.484848484848484,0.0,0.6362252663622544
1996-02-05,15.209999999999999,4.404999999999999,375.0,0.0,0.0,0.1111111111111111,0.75,0.0,0.0,0.0,0.0,27,-210.68,1.0,1996,2,5,1,1.0,18.708955223880597,0.009999999999990905,0.6377473363774737
1996-02-06,19.91,8.474999999999998,276.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.68,1.9473684210526316,1996,2,6,1,1.0,1.0,0.0,0.6377473363774737
1996-02-07,21.854999999999997,10.03,555.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.67,0.0,1996,2,7,0,1.0,1.9473684210526316,0.010000000000019327,0.6392694063926974
1996-02-08,21.675,11.864999999999998,141.0,0.4,0.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.06666666666666667,27,-210.66,7.7125,1996,2,8,1,0.0,0.0,0.009999999999990905,0.6407914764079167
1996-02-09,16.865,10.189999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,27,-210.65,8.378787878787879,1996,2,9,1,1.0,7.7125,0.009999999999990905,0.642313546423136
1996-02-10,14.34,9.860000000000003,129.0,0.0,0.0,0.0,0.6666666666666666,0.7142857142857143,0.0,0.25,0.0,27,-210.64,127.05747126436782,1996,2,10,1,1.0,8.378787878787879,0.010000000000019327,0.6438356164383596
1996-02-11,14.614999999999998,9.31,186.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.62,18.818181818181817,1996,2,11,1,1.0,127.05747126436782,0.01999999999998181,0.6468797564687983
1996-02-12,16.47,6.945,432.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,27,-210.6,0.0,1996,2,12,0,1.0,18.818181818181817,0.020000000000010232,0.6499238964992412
1996-02-13,21.595000000000006,8.47,534.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.59,3.0,1996,2,13,1,0.0,0.0,0.009999999999990905,0.6514459665144605
1996-02-14,17.734999999999996,9.27,225.0,0.0,0.0,0.0,0.6666666666666666,0.5,0.0,0.3333333333333333,0.0,27,-210.58,16.2972972972973,1996,2,14,1,1.0,3.0,0.009999999999990905,0.6529680365296798
1996-02-15,17.29,7.945000000000002,456.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,27,-210.57,1.6666666666666667,1996,2,15,1,1.0,16.2972972972973,0.010000000000019327,0.6544901065449035
1996-02-16,16.945,7.514999999999999,402.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.57,34.305882352941175,1996,2,16,1,1.0,1.6666666666666667,0.0,0.6544901065449035
1996-02-17,17.224999999999998,6.6049999999999995,342.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.54,2.423076923076923,1996,2,17,1,1.0,34.305882352941175,0.030000000000001137,0.6590563165905657
1996-02-18,15.729999999999999,8.099999999999998,45.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.0,27,-210.52,40.61434977578475,1996,2,18,1,1.0,2.423076923076923,0.01999999999998181,0.6621004566210044
1996-02-19,17.52,8.995000000000001,477.0,0.0,0.0,0.0,0.3333333333333333,0.5,0.0,0.0,0.0,27,-210.51,48.10505836575876,1996,2,19,1,1.0,40.61434977578475,0.010000000000019327,0.663622526636228
1996-02-20,15.15,6.584999999999999,405.0,0.0,0.0,0.0,0.6,1.0,0.0,0.0,0.0,27,-210.51,12.31578947368421,1996,2,20,1,1.0,48.10505836575876,0.0,0.663622526636228
1996-02-21,16.924999999999997,5.925000000000001,558.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.5,0.0,1996,2,21,0,1.0,12.31578947368421,0.009999999999990905,0.6651445966514473
1996-02-22,18.814999999999994,5.6,606.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.49,0.0,1996,2,22,0,0.0,0.0,0.009999999999990905,0.6666666666666666
1996-02-23,23.505000000000003,8.56,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.48,0.0,1996,2,23,0,0.0,0.0,0.010000000000019327,0.6681887366818903
1996-02-24,21.175000000000004,9.715000000000002,369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.48,0.0,1996,2,24,0,0.0,0.0,0.0,0.6681887366818903
1996-02-25,16.42,6.395000000000001,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.48,6.222222222222222,1996,2,25,1,0.0,0.0,0.0,0.6681887366818903
1996-02-26,14.62,5.41,174.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.47,40.275720164609055,1996,2,26,1,1.0,6.222222222222222,0.009999999999990905,0.6697108066971096
1996-02-27,15.055000000000003,7.1450000000000005,408.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,27,-210.45,7.9523809523809526,1996,2,27,1,1.0,40.275720164609055,0.020000000000010232,0.6727549467275525
1996-02-28,14.565000000000001,5.034999999999998,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.44,2.310344827586207,1996,2,28,1,1.0,7.9523809523809526,0.009999999999990905,0.6742770167427719
1996-02-29,17.630000000000003,8.154999999999998,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.44,10.308724832214764,1996,2,29,1,1.0,2.310344827586207,0.0,0.6742770167427719
1996-03-01,18.404999999999998,11.249999999999998,225.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,27,-210.44,80.5643153526971,1996,3,1,1,1.0,10.308724832214764,0.0,0.6742770167427719
1996-03-02,13.429999999999998,9.1,75.0,0.0,0.0,0.0,0.5,0.6,0.0,0.0,0.0,27,-210.44,134.02713178294573,1996,3,2,1,1.0,80.5643153526971,0.0,0.6742770167427719
1996-03-03,15.324999999999998,7.064999999999998,381.0,0.0,0.0,0.0,0.6666666666666666,0.8,0.0,0.0,0.0,27,-210.41,24.534653465346533,1996,3,3,1,1.0,134.02713178294573,0.030000000000001137,0.6788432267884342
1996-03-04,17.7,6.0699999999999985,495.0,0.4,0.0,0.0,0.0,0.5,0.4,0.0,0.0,27,-210.39,16.26086956521739,1996,3,4,1,1.0,24.534653465346533,0.020000000000010232,0.6818873668188772
1996-03-05,21.48888888888889,7.077777777777779,468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.38,0.0,1996,3,5,0,1.0,16.26086956521739,0.009999999999990905,0.6834094368340965
1996-03-06,19.977777777777774,8.861111111111109,288.0,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334,0.3333333333333333,0.0,0.0,27,-210.38,230.109375,1996,3,6,1,0.0,0.0,0.0,0.6834094368340965
1996-03-07,12.055555555555554,6.244444444444444,81.0,0.3333333333333333,0.1111111111111111,0.0,0.6,0.875,0.0,0.0,0.0,27,-210.36,147.7898832684825,1996,3,7,1,1.0,230.109375,0.01999999999998181,0.6864535768645351
1996-03-08,13.452941176470588,8.394444444444446,75.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.36,17.02127659574468,1996,3,8,1,1.0,147.7898832684825,0.0,0.6864535768645351
1996-03-09,13.76470588235294,7.358823529411765,165.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,27,-210.36,19.816666666666666,1996,3,9,1,1.0,17.02127659574468,0.0,0.6864535768645351
1996-03-10,17.960000000000004,7.050000000000001,279.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,27,-210.27,0.0,1996,3,10,0,1.0,19.816666666666666,0.09000000000000341,0.7001522070015219
1996-03-11,17.560000000000002,9.05,174.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,27,-210.25,3.7142857142857144,1996,3,11,1,0.0,0.0,0.020000000000010232,0.7031963470319649
1996-03-12,18.165,9.215,429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.24,0.0,1996,3,12,0,1.0,3.7142857142857144,0.009999999999990905,0.7047184170471842
1996-03-13,18.625,6.529999999999999,612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.22,0.0,1996,3,13,0,0.0,0.0,0.020000000000010232,0.7077625570776271
1996-03-14,21.160000000000004,6.780000000000001,264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-210.21,11.563909774436091,1996,3,14,1,0.0,0.0,0.009999999999990905,0.7092846270928465
1996-03-15,22.810000000000006,13.155000000000001,501.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,27,-210.2,0.0,1996,3,15,0,1.0,11.563909774436091,0.010000000000019327,0.7108066971080701
1996-03-16,22.195,10.7,561.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,27,-210.19,1.0,1996,3,16,1,0.0,0.0,0.009999999999990905,0.7123287671232894
1996-03-17,19.634999999999998,9.799999999999999,486.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,27,-210.19,7.991525423728813,1996,3,17,1,1.0,1.0,0.0,0.7123287671232894
1996-03-18,16.979999999999997,10.65,378.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-210.18,14.788321167883211,1996,3,18,1,1.0,7.991525423728813,0.009999999999990905,0.7138508371385087
1996-03-19,17.695,9.079999999999998,528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,-210.17,9.477272727272727,1996,3,19,1,1.0,14.788321167883211,0.010000000000019327,0.7153729071537324
1996-03-20,16.605,8.054999999999998,231.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,26,-210.16,14.895238095238096,1996,3,20,1,1.0,9.477272727272727,0.009999999999990905,0.7168949771689517
1996-03-21,18.205000000000002,6.875,474.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,26,-210.15,30.27179487179487,1996,3,21,1,1.0,14.895238095238096,0.009999999999990905,0.7184170471841711
1996-03-22,16.755,7.639999999999999,414.0,0.0,0.0,0.0,0.3333333333333333,0.8,0.0,0.0,0.0,26,-210.15,41.08370044052864,1996,3,22,1,1.0,30.27179487179487,0.0,0.7184170471841711
1996-03-23,14.444999999999999,8.024999999999999,132.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.6,0.0,0.0,0.0,26,-210.15,207.01945525291828,1996,3,23,1,1.0,41.08370044052864,0.0,0.7184170471841711
1996-03-24,11.97,7.154999999999999,42.0,0.6,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,26,-210.12,203.43410852713177,1996,3,24,1,1.0,207.01945525291828,0.030000000000001137,0.7229832572298334
1996-03-25,11.075000000000001,6.380000000000001,93.0,0.6666666666666666,0.0,0.0,0.5,0.875,0.25,0.0,0.0,26,-210.09,223.50972762645915,1996,3,25,1,1.0,203.43410852713177,0.030000000000001137,0.7275494672754956
1996-03-26,13.944999999999999,6.815,162.0,0.3333333333333333,0.0,0.0,0.5,0.8333333333333334,0.0,0.0,0.0,26,-210.06,82.98814229249012,1996,3,26,1,1.0,223.50972762645915,0.030000000000001137,0.7321156773211579
1996-03-27,16.821052631578947,8.952631578947368,372.0,0.0,0.0,0.0,0.6,0.3333333333333333,0.0,0.0,0.06666666666666667,27,-210.0,19.68243243243243,1996,3,27,1,1.0,82.98814229249012,0.060000000000002274,0.7412480974124824
1996-03-28,21.325,6.7799999999999985,612.0,0.0,0.0,0.058823529411764705,0.3333333333333333,0.0,0.0,0.0,0.0,27,-209.97,22.857142857142858,1996,3,28,1,1.0,19.68243243243243,0.030000000000001137,0.7458143074581447
1996-03-29,26.336842105263155,12.552631578947366,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.94,0.8888888888888888,1996,3,29,1,1.0,22.857142857142858,0.030000000000001137,0.750380517503807
1996-03-30,26.426315789473684,14.657894736842104,456.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.94,0.0,1996,3,30,0,1.0,0.8888888888888888,0.0,0.750380517503807
1996-03-31,19.534999999999997,9.805000000000001,624.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.92,0.0,1996,3,31,0,0.0,0.0,0.020000000000010232,0.7534246575342499
1996-04-01,21.354999999999997,7.37,630.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.9,0.0,1996,4,1,0,0.0,0.0,0.01999999999998181,0.7564687975646885
1996-04-02,23.369999999999997,11.540000000000001,642.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.89,0.0,1996,4,2,0,0.0,0.0,0.010000000000019327,0.7579908675799122
1996-04-03,21.895000000000003,9.16,648.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,25,-209.88,0.0,1996,4,3,0,0.0,0.0,0.009999999999990905,0.7595129375951315
1996-04-04,26.635,10.924999999999999,585.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,25,-209.87,0.0,1996,4,4,0,0.0,0.0,0.009999999999990905,0.7610350076103508
1996-04-05,28.054999999999996,13.135,579.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,25,-209.86,0.0,1996,4,5,0,0.0,0.0,0.009999999999990905,0.7625570776255702
1996-04-06,19.410000000000004,12.410000000000002,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,-209.86,0.0,1996,4,6,0,0.0,0.0,0.0,0.7625570776255702
1996-04-07,22.35,8.105,282.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,27,-209.86,0.0,1996,4,7,0,0.0,0.0,0.0,0.7625570776255702
1996-04-08,19.67,12.080000000000002,516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.84,0.0,1996,4,8,0,0.0,0.0,0.020000000000010232,0.7656012176560132
1996-04-09,18.615000000000002,9.9,498.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.83,0.0,1996,4,9,0,0.0,0.0,0.009999999999990905,0.7671232876712325
1996-04-10,20.020000000000003,8.87,603.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.83,0.0,1996,4,10,0,0.0,0.0,0.0,0.7671232876712325
1996-04-11,26.169999999999998,10.120000000000001,171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.82,2.2222222222222223,1996,4,11,1,0.0,0.0,0.010000000000019327,0.7686453576864561
1996-04-12,21.24,12.760000000000002,477.0,0.5,0.0,0.0,0.75,0.5,0.0,0.0,0.0,27,-209.82,83.89732142857143,1996,4,12,1,1.0,2.2222222222222223,0.0,0.7686453576864561
1996-04-13,16.990000000000002,9.889999999999999,321.0,0.6666666666666666,0.0,0.0,0.5,1.0,0.0,0.0,0.0,27,-209.82,51.50684931506849,1996,4,13,1,1.0,83.89732142857143,0.0,0.7686453576864561
1996-04-14,18.62,8.59,546.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,27,-209.8,4.0,1996,4,14,1,1.0,51.50684931506849,0.01999999999998181,0.7716894977168948
1996-04-15,19.685000000000002,5.709999999999999,597.0,0.0,0.0,0.05263157894736842,0.5,0.0,0.0,0.0,0.0,27,-209.79,0.0,1996,4,15,0,1.0,4.0,0.010000000000019327,0.7732115677321184
1996-04-16,27.430000000000007,8.15,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.78,0.0,1996,4,16,0,0.0,0.0,0.009999999999990905,0.7747336377473377
1996-04-17,24.859999999999996,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.76,6.03960396039604,1996,4,17,1,0.0,0.0,0.020000000000010232,0.7777777777777807
1996-04-18,18.784999999999997,9.5,591.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.75,10.431034482758621,1996,4,18,1,1.0,6.03960396039604,0.009999999999990905,0.779299847793
1996-04-19,19.155,10.370000000000001,582.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.74,0.125,1996,4,19,1,1.0,10.431034482758621,0.009999999999990905,0.7808219178082193
1996-04-20,25.725,10.185,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.74,36.877049180327866,1996,4,20,1,1.0,0.125,0.0,0.7808219178082193
1996-04-21,18.470000000000002,11.095,483.0,0.0,0.0,0.0,0.6666666666666666,0.4,0.0,0.0,0.0,27,-209.74,21.294797687861273,1996,4,21,1,1.0,36.877049180327866,0.0,0.7808219178082193
1996-04-22,17.63,8.695000000000002,339.0,0.4,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.73,36.885714285714286,1996,4,22,1,1.0,21.294797687861273,0.010000000000019327,0.7823439878234429
1996-04-23,16.825,8.465,441.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,26,-209.72,26.04,1996,4,23,1,1.0,36.885714285714286,0.009999999999990905,0.7838660578386623
1996-04-24,17.895,7.905000000000001,582.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.72,8.434782608695652,1996,4,24,1,1.0,26.04,0.0,0.7838660578386623
1996-04-25,19.699999999999996,8.0,594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.72,0.0,1996,4,25,0,1.0,8.434782608695652,0.0,0.7838660578386623
1996-04-26,25.335,7.885,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.71,0.0,1996,4,26,0,0.0,0.0,0.009999999999990905,0.7853881278538816
1996-04-27,29.160000000000004,12.959999999999999,693.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.71,0.0,1996,4,27,0,0.0,0.0,0.0,0.7853881278538816
1996-04-28,32.19,16.8,708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.71,0.0,1996,4,28,0,0.0,0.0,0.0,0.7853881278538816
1996-04-29,31.015000000000004,16.410526315789475,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.7,0.0,1996,4,29,0,0.0,0.0,0.010000000000019327,0.7869101978691052
1996-04-30,29.244999999999997,13.015000000000004,654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.7,0.0,1996,4,30,0,0.0,0.0,0.0,0.7869101978691052
1996-05-01,37.00500000000001,17.07,336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.7,0.0,1996,5,1,0,0.0,0.0,0.0,0.7869101978691052
1996-05-02,29.53,17.935000000000002,324.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.7,0.0,1996,5,2,0,0.0,0.0,0.0,0.7869101978691052
1996-05-03,26.275,13.375,375.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,27,-209.7,0.0,1996,5,3,0,0.0,0.0,0.0,0.7869101978691052
1996-05-04,26.23,12.539999999999996,693.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27,-209.7,0.0,1996,5,4,0,0.0,0.0,0.0,0.7869101978691052
1996-05-05,26.555,12.665,729.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.71,0.0,1996,5,5,0,0.0,0.0,-0.010000000000019327,0.7853881278538816
1996-05-06,28.169999999999998,14.215,681.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.71,0.0,1996,5,6,0,0.0,0.0,0.0,0.7853881278538816
1996-05-07,29.68,15.834999999999999,690.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,27,-209.71,0.0,1996,5,7,0,0.0,0.0,0.0,0.7853881278538816
1996-05-08,35.8,18.89,657.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.71,0.0,1996,5,8,0,0.0,0.0,0.0,0.7853881278538816
1996-05-09,31.560000000000002,18.29,657.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,27,-209.72,11.125,1996,5,9,1,0.0,0.0,-0.009999999999990905,0.7838660578386623
1996-05-10,26.725,16.805000000000003,639.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,27,-209.72,0.0,1996,5,10,0,1.0,11.125,0.0,0.7838660578386623
1996-05-11,28.804999999999996,13.190000000000001,642.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.72,0.0,1996,5,11,0,0.0,0.0,0.0,0.7838660578386623
1996-05-12,37.725,17.990000000000002,651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.73,0.0,1996,5,12,0,0.0,0.0,-0.009999999999990905,0.7823439878234429
1996-05-13,25.655,16.51,639.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,27,-209.73,0.0,1996,5,13,0,0.0,0.0,0.0,0.7823439878234429
1996-05-14,33.0,11.62,660.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.74,0.2727272727272727,1996,5,14,1,0.0,0.0,-0.010000000000019327,0.7808219178082193
1996-05-15,26.769999999999992,16.335,597.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.74,0.0,1996,5,15,0,1.0,0.2727272727272727,0.0,0.7808219178082193
1996-05-16,26.04,11.91,627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.75,0.0,1996,5,16,0,0.0,0.0,-0.009999999999990905,0.779299847793
1996-05-17,25.434999999999995,12.064999999999998,711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,-209.75,0.0,1996,5,17,0,0.0,0.0,0.0,0.779299847793
